"Sector" "Source" "Month" "EmissCO2_MillMetricTons" "EnerCons_TrillBTU" "IPI" "MPI"
"9304" "Residential" "Petroleum" 2012-02-01 7.579 110.441 97.0662 98.2798
"9305" "Residential" "Petroleum" 2012-03-01 5.873 84.955 96.5609 97.7678
"9306" "Residential" "Petroleum" 2012-04-01 4.417 64.326 97.251 98.2858
"9307" "Residential" "Petroleum" 2012-05-01 3.729 53.111 97.4595 98.0067
"9308" "Residential" "Petroleum" 2012-06-01 3.367 47.47 97.4768 98.3717
"9309" "Residential" "Petroleum" 2012-07-01 3.172 44.615 97.6714 98.1887
"9310" "Residential" "Petroleum" 2012-08-01 3.807 53.214 97.2734 98.072
"9311" "Residential" "Petroleum" 2012-09-01 3.372 47.84 97.2217 97.8986
"9312" "Residential" "Petroleum" 2012-10-01 4.051 59.137 97.5311 97.727
"9313" "Residential" "Petroleum" 2012-11-01 5.819 85.812 97.9084 98.322
"9314" "Residential" "Petroleum" 2012-12-01 6.919 102.34 98.1884 99.0788
"9315" "Residential" "Petroleum" 2013-01-01 10.233 148.568 98.1736 98.8291
"9316" "Residential" "Petroleum" 2013-02-01 9.238 133.972 98.6434 99.2924
"9317" "Residential" "Petroleum" 2013-03-01 8.439 122.673 99.047 99.23
"9318" "Residential" "Petroleum" 2013-04-01 5.829 84.199 98.9445 98.9011
"9319" "Residential" "Petroleum" 2013-05-01 3.721 53.655 99.0383 99.198
"9320" "Residential" "Petroleum" 2013-06-01 2.561 36.826 99.2221 99.4291
"9321" "Residential" "Petroleum" 2013-07-01 2.511 36.011 98.8987 98.5558
"9322" "Residential" "Petroleum" 2013-08-01 3.011 42.806 99.4897 99.4032
"9323" "Residential" "Petroleum" 2013-09-01 3.41 48.613 100.021 99.4641
"9324" "Residential" "Petroleum" 2013-10-01 3.659 54.074 99.9037 99.6389
"9325" "Residential" "Petroleum" 2013-11-01 5.839 86.62 100.1582 99.6647
"9326" "Residential" "Petroleum" 2013-12-01 7.752 115.16 100.374 99.494
"9327" "Residential" "Petroleum" 2014-01-01 9.74 143.881 99.9899 98.3918
"9328" "Residential" "Petroleum" 2014-02-01 9.248 135.188 100.7471 99.3286
"9329" "Residential" "Petroleum" 2014-03-01 8.295 121.315 101.7435 100.2242
"9330" "Residential" "Petroleum" 2014-04-01 4.443 65.508 101.8273 100.2122
"9331" "Residential" "Petroleum" 2014-05-01 4.344 62.134 102.2392 100.5068
"9332" "Residential" "Petroleum" 2014-06-01 3.479 49.339 102.5774 100.8203
"9333" "Residential" "Petroleum" 2014-07-01 3.124 44.457 102.7954 101.2857
"9334" "Residential" "Petroleum" 2014-08-01 3.135 44.62 102.6322 100.7341
"9335" "Residential" "Petroleum" 2014-09-01 4.309 60.872 102.9417 100.7977
"9336" "Residential" "Petroleum" 2014-10-01 5.283 75.809 102.9611 100.7226
"9337" "Residential" "Petroleum" 2014-11-01 7.462 109.293 103.5978 101.4292
"9338" "Residential" "Petroleum" 2014-12-01 8.462 123.844 103.6151 101.2601
"9339" "Residential" "Petroleum" 2015-01-01 10.456 152.631 102.7923 100.6598
"9340" "Residential" "Petroleum" 2015-02-01 9.557 140.074 102.1366 99.9051
"9341" "Residential" "Petroleum" 2015-03-01 7.402 108.158 101.7869 100.2242
"9342" "Residential" "Petroleum" 2015-04-01 4.469 65.457 101.2255 100.2004
"9343" "Residential" "Petroleum" 2015-05-01 3.883 55.697 100.7675 100.2124
"9344" "Residential" "Petroleum" 2015-06-01 2.279 32.953 100.4588 99.8246
"9345" "Residential" "Petroleum" 2015-07-01 2.44 34.986 101.0893 100.5337
"9346" "Residential" "Petroleum" 2015-08-01 2.842 40.459 100.9165 100.2452
"9347" "Residential" "Petroleum" 2015-09-01 2.805 40.122 100.633 100.015
"9348" "Residential" "Petroleum" 2015-10-01 6.555 92.879 100.1563 99.861
"9349" "Residential" "Petroleum" 2015-11-01 7.827 112.305 99.4366 99.6074
"9350" "Residential" "Petroleum" 2015-12-01 9.129 131.432 98.9471 99.3454
"9351" "Residential" "Petroleum" 2016-01-01 8.817 130.41 99.4391 99.7457
"9352" "Residential" "Petroleum" 2016-02-01 7.575 110.883 98.9232 99.4054
"9353" "Residential" "Petroleum" 2016-03-01 5.741 84.326 98.1635 99.3351
"9354" "Residential" "Petroleum" 2016-04-01 4.672 68.294 98.4775 99.1995
"9355" "Residential" "Petroleum" 2016-05-01 3.788 54.706 98.2549 99.1249
"9356" "Residential" "Petroleum" 2016-06-01 2.494 35.762 98.7315 99.3916
"9357" "Residential" "Petroleum" 2016-07-01 2.551 36.44 98.8452 99.4263
"9358" "Residential" "Petroleum" 2016-08-01 2.101 30.348 98.7427 99.0728
"9359" "Residential" "Petroleum" 2016-09-01 3.001 42.813 98.6552 99.2908
"9360" "Residential" "Petroleum" 2016-10-01 4.594 66.109 98.7237 99.4335
"9361" "Residential" "Petroleum" 2016-11-01 5.615 82.21 98.3443 99.3623
"9362" "Residential" "Petroleum" 2016-12-01 9.298 135.982 99.0406 99.4132
"9363" "Residential" "Petroleum" 2017-01-01 8.965 131.436 98.8158 99.6076
"9364" "Residential" "Petroleum" 2017-02-01 6.593 96.798 98.4356 99.5076
"9365" "Residential" "Petroleum" 2017-03-01 6.401 94.337 99.0492 99.1704
"9366" "Residential" "Petroleum" 2017-04-01 4.402 64.024 100.0416 100.3399
"9367" "Residential" "Petroleum" 2017-05-01 3.3 48.177 100.128 100.147
"9368" "Residential" "Petroleum" 2017-06-01 3.019 42.896 100.337 100.1764
"9369" "Residential" "Petroleum" 2017-07-01 2.176 31.366 100.0865 99.7881
"9370" "Residential" "Petroleum" 2017-08-01 2.629 37.587 99.6323 99.5608
"9371" "Residential" "Petroleum" 2017-09-01 2.819 40.428 99.7482 99.6241
"9372" "Residential" "Petroleum" 2017-10-01 3.927 57.062 100.9893 100.6954
"9373" "Residential" "Petroleum" 2017-11-01 6.389 93.534 101.2493 100.7956
"9374" "Residential" "Petroleum" 2017-12-01 9.12 133.85 101.4871 100.587
"9375" "Residential" "Petroleum" 2018-01-01 11.786 171.787 101.4852 100.2477
"9376" "Residential" "Petroleum" 2018-02-01 7.878 115.635 101.7319 101.1191
"9377" "Residential" "Petroleum" 2018-03-01 7.252 107.226 102.1943 101.0662
"9378" "Residential" "Petroleum" 2018-04-01 5.98 87.675 103.3551 101.8102
"9379" "Residential" "Petroleum" 2018-05-01 3.298 47.781 102.381 100.9597
"9380" "Residential" "Petroleum" 2018-06-01 2.505 36.303 103.2256 101.7171
"9381" "Residential" "Petroleum" 2018-07-01 2.342 33.916 103.3561 101.7427
"9382" "Residential" "Petroleum" 2018-08-01 2.148 31.344 104.0585 101.9949
"9383" "Residential" "Petroleum" 2018-09-01 2.685 38.868 104.1038 102.0195
"9384" "Residential" "Petroleum" 2018-10-01 5.57 80.373 103.9297 101.551
"9385" "Residential" "Petroleum" 2018-11-01 8.167 119.312 104.0126 101.2909
"9386" "Residential" "Petroleum" 2018-12-01 10.476 152.131 104.0451 101.6681
"9387" "Residential" "Petroleum" 2019-01-01 10.979 161.76 103.3598 100.7387
"9388" "Residential" "Petroleum" 2019-02-01 9.18 135.426 102.8251 100.1944
"9389" "Residential" "Petroleum" 2019-03-01 8.179 121.019 102.8361 99.9879
"9390" "Residential" "Petroleum" 2019-04-01 4.978 73.33 102.2748 99.3169
"9391" "Residential" "Petroleum" 2019-05-01 3.794 55.755 102.4176 99.3884
"9392" "Residential" "Petroleum" 2019-06-01 2.793 40.573 102.5425 99.818
"9393" "Residential" "Petroleum" 2019-07-01 2.621 37.963 102.0057 99.0943
"9394" "Residential" "Petroleum" 2019-08-01 3.453 49.242 102.7814 99.8016
"9395" "Residential" "Petroleum" 2019-09-01 2.605 38.144 102.4601 99.0494
"9396" "Residential" "Petroleum" 2019-10-01 4.472 66.147 101.5878 98.1959
"9397" "Residential" "Petroleum" 2019-11-01 8.294 121.959 102.1494 99.0889
"9398" "Residential" "Petroleum" 2019-12-01 9.758 143.423 101.9421 99.1762
"9399" "Residential" "Petroleum" 2020-01-01 8.878 131.266 101.3372 98.8309
"9400" "Residential" "Petroleum" 2020-02-01 7.691 114.015 101.6718 99.0603
"9401" "Residential" "Petroleum" 2020-03-01 6.474 95.611 97.606 94.5462
"9402" "Residential" "Petroleum" 2020-04-01 5.469 80.416 84.6812 79.9564
"9403" "Residential" "Petroleum" 2020-05-01 4.777 68.621 86.0108 83.5072
"9404" "Residential" "Petroleum" 2020-06-01 2.948 42.238 91.6745 90.0799
"9405" "Residential" "Petroleum" 2020-07-01 2.236 32.448 95.0037 93.2606
"9406" "Residential" "Petroleum" 2020-08-01 2.178 31.712 95.9294 94.5815
"9407" "Residential" "Petroleum" 2020-09-01 3.155 45.45 95.8914 94.5228
"9408" "Residential" "Petroleum" 2020-10-01 4.428 65.049 96.5256 95.3386
"9409" "Residential" "Petroleum" 2020-11-01 5.747 84.948 96.9529 95.9419
"9410" "Residential" "Petroleum" 2020-12-01 8.208 122.322 98.2039 96.6674
"9411" "Residential" "Petroleum" 2021-01-01 9.594 141.373 98.8135 97.6118
"9412" "Residential" "Petroleum" 2021-02-01 9.914 145.389 95.5072 93.5661
"9413" "Residential" "Petroleum" 2021-03-01 7.463 109.029 98.1929 96.5339
"9414" "Residential" "Petroleum" 2021-04-01 5.19 75.866 98.3317 96.603
"9415" "Residential" "Petroleum" 2021-05-01 4.021 58.259 99.1867 97.7028
"9416" "Residential" "Petroleum" 2021-06-01 2.938 41.887 99.6483 97.798
"9417" "Residential" "Petroleum" 2021-07-01 2.325 33.605 100.0668 98.6215
"9418" "Residential" "Petroleum" 2021-08-01 2.147 31.226 100.0412 98.2652
"9419" "Residential" "Petroleum" 2021-09-01 3.117 44.65 98.9955 97.3096
"9420" "Residential" "Petroleum" 2021-10-01 4.666 67.328 100.3542 98.7064
"9421" "Residential" "Petroleum" 2021-11-01 6.593 97.24 101.2684 99.6303
"9422" "Residential" "Petroleum" 2021-12-01 8.301 121.631 101.1948 99.7196
"9423" "Residential" "Petroleum" 2022-01-01 10.657 156.798 101.2146 99.0901
"9424" "Residential" "Petroleum" 2022-02-01 9.931 144.355 101.8458 99.9974
"9425" "Residential" "Petroleum" 2022-03-01 7.517 109.82 102.6732 100.925
"9426" "Residential" "Petroleum" 2022-04-01 5.209 76.477 102.9024 100.9186
"9427" "Residential" "Petroleum" 2022-05-01 3.857 55.741 102.9659 100.7136
"9428" "Residential" "Petroleum" 2022-06-01 2.966 42.509 102.8224 100.3815
"9429" "Residential" "Petroleum" 2022-07-01 2.322 33.641 103.0505 100.5031
"9430" "Residential" "Petroleum" 2022-08-01 2.117 30.9 103.1703 100.744
"9431" "Residential" "Petroleum" 2022-09-01 3.099 44.53 103.5326 100.9433
"9432" "Residential" "Petroleum" 2022-10-01 4.826 70.387 103.4442 101.0181
"9433" "Residential" "Petroleum" 2022-11-01 6.433 94.969 103.1058 100.3051
"9434" "Residential" "Petroleum" 2022-12-01 8.914 131.672 101.8266 98.441
"9435" "Residential" "Petroleum" 2023-01-01 9.604 140.483 102.7476 100.2508
"9436" "Residential" "Petroleum" 2023-02-01 9.577 138.741 102.8003 100.2323
"9437" "Residential" "Petroleum" 2023-03-01 7.814 114.713 102.8143 99.6408
"9438" "Residential" "Petroleum" 2023-04-01 4.998 73.14 103.2241 100.3856
"9439" "Residential" "Petroleum" 2023-05-01 3.953 57.242 102.9809 100.2887
"9440" "Residential" "Petroleum" 2023-06-01 2.993 42.973 102.3809 99.6499
"9441" "Residential" "Petroleum" 2023-07-01 2.322 33.529 103.0722 99.9367
"9442" "Residential" "Petroleum" 2023-08-01 2.055 29.967 103.0951 99.9923
"9443" "Residential" "Petroleum" 2023-09-01 3.079 44.17 103.3081 100.1002
"9444" "Residential" "Petroleum" 2023-10-01 4.507 65.451 102.5781 99.3166
"9445" "Residential" "Petroleum" 2023-11-01 6.345 93.84 102.8868 99.8694
"9446" "Residential" "Petroleum" 2023-12-01 8.245 121.03 102.6309 99.8251
"9447" "Residential" "Petroleum" 2024-01-01 10.203 150.626 101.483 98.4489
"9448" "Residential" "Petroleum" 2024-02-01 9.278 134.587 102.7267 99.8476
"9449" "Residential" "Petroleum" 2024-03-01 7.383 108.059 102.5186 100.0599
"9450" "Residential" "Petroleum" 2024-04-01 4.943 72.41 102.3568 99.3696
"9451" "Residential" "Petroleum" 2024-05-01 3.748 54.195 102.9797 100.0424
"9452" "Residential" "Petroleum" 2024-06-01 2.867 41.035 103.2534 99.9935
"9453" "Residential" "Petroleum" 2024-07-01 2.196 31.833 102.5192 99.3588
"9454" "Residential" "Petroleum" 2024-08-01 2.028 29.641 103.0196 99.927
"9455" "Residential" "Petroleum" 2024-09-01 2.903 41.725 102.5954 99.6108
"9456" "Residential" "Petroleum" 2024-10-01 4.387 63.743 102.2138 98.9959
"9457" "Residential" "Petroleum" 2024-11-01 6.074 89.569 101.9503 99.1847
"9458" "Residential" "Petroleum" 2024-12-01 8.665 128.129 103.0447 99.6434
"9459" "Residential" "Petroleum" 2025-01-01 11.177 165.147 102.8805 99.1864
"9460" "Residential" "Petroleum" 2025-02-01 10.341 150.316 103.8705 100.2847
"9461" "Residential" "Petroleum" 2025-03-01 7.613 110.933 103.5408 100.8415
"9462" "Residential" "Petroleum" 2025-04-01 5.051 73.826 103.6224 100.4469
"9463" "Residential" "Petroleum" 2025-05-01 3.965 57.412 103.657 100.6417
"9464" "Residential" "Petroleum" 2025-06-01 2.976 42.512 104.2115 100.8921
"9465" "Residential" "Petroleum" 2025-07-01 2.291 33.127 103.8194 100.7999
"9466" "Residential" "Total Energy" 1973-01-01 118.793 1891.117 43.9783 39.7213
"9467" "Residential" "Total Energy" 1973-02-01 103.47 1654.718 44.6103 40.3523
"9468" "Residential" "Total Energy" 1973-03-01 89.634 1449.521 44.6294 40.4256
"9469" "Residential" "Total Energy" 1973-04-01 70.081 1129.6 44.568 40.3693
"9470" "Residential" "Total Energy" 1973-05-01 59.907 953.556 44.8608 40.6329
"9471" "Residential" "Total Energy" 1973-06-01 55.609 861.449 44.9186 40.646
"9472" "Residential" "Total Energy" 1973-07-01 60.062 905.935 45.085 40.8317
"9473" "Residential" "Total Energy" 1973-08-01 62.91 940.738 45.0221 40.7225
"9474" "Residential" "Total Energy" 1973-09-01 59.466 894.129 45.3801 41.0641
"9475" "Residential" "Total Energy" 1973-10-01 61.654 936.695 45.7462 41.4697
"9476" "Residential" "Total Energy" 1973-11-01 74.044 1158.119 45.9548 41.7552
"9477" "Residential" "Total Energy" 1973-12-01 93.039 1476.392 45.8252 41.7607
"9478" "Residential" "Total Energy" 1974-01-01 109.675 1771.91 45.5207 41.409
"9479" "Residential" "Total Energy" 1974-02-01 93.984 1523.829 45.3825 41.2364
"9480" "Residential" "Total Energy" 1974-03-01 85.037 1384.953 45.3798 41.2111
"9481" "Residential" "Total Energy" 1974-04-01 70.63 1151.224 45.247 41.0347
"9482" "Residential" "Total Energy" 1974-05-01 58.991 942.739 45.6083 41.3247
"9483" "Residential" "Total Energy" 1974-06-01 54.454 855.001 45.5216 41.3434
"9484" "Residential" "Total Energy" 1974-07-01 60.047 926.934 45.6136 41.3347
"9485" "Residential" "Total Energy" 1974-08-01 58.614 905.313 45.1303 40.9439
"9486" "Residential" "Total Energy" 1974-09-01 54.744 849.498 45.1377 41.001
"9487" "Residential" "Total Energy" 1974-10-01 60.712 948.252 44.995 40.7078
"9488" "Residential" "Total Energy" 1974-11-01 69.554 1101.091 43.5148 39.4589
"9489" "Residential" "Total Energy" 1974-12-01 98.283 1571.205 41.9503 37.6335
"9490" "Residential" "Total Energy" 1975-01-01 105.428 1714.392 41.3689 36.8361
"9491" "Residential" "Total Energy" 1975-02-01 96.141 1579.826 40.4252 35.8041
"9492" "Residential" "Total Energy" 1975-03-01 89.597 1491.703 39.9804 35.3082
"9493" "Residential" "Total Energy" 1975-04-01 78.688 1313.991 40.0572 35.3111
"9494" "Residential" "Total Energy" 1975-05-01 58.259 966.271 39.9402 35.2417
"9495" "Residential" "Total Energy" 1975-06-01 53.9 861.296 40.1927 35.5406
"9496" "Residential" "Total Energy" 1975-07-01 58.009 917.352 40.6115 36.0603
"9497" "Residential" "Total Energy" 1975-08-01 59.922 932.427 41.0114 36.4383
"9498" "Residential" "Total Energy" 1975-09-01 54.552 859.993 41.5422 37.0753
"9499" "Residential" "Total Energy" 1975-10-01 55.756 892.863 41.7224 37.2789
"9500" "Residential" "Total Energy" 1975-11-01 62.98 1017.314 41.7797 37.3605
"9501" "Residential" "Total Energy" 1975-12-01 95.925 1552.391 42.3462 37.8824
"9502" "Residential" "Total Energy" 1976-01-01 119.792 1943.925 42.9082 38.3468
"9503" "Residential" "Total Energy" 1976-02-01 98.931 1626.369 43.3407 38.9552
"9504" "Residential" "Total Energy" 1976-03-01 84.732 1388.038 43.4281 39.0742
"9505" "Residential" "Total Energy" 1976-04-01 68.232 1112.625 43.6518 39.2885
"9506" "Residential" "Total Energy" 1976-05-01 58.408 949.961 43.8315 39.4824
"9507" "Residential" "Total Energy" 1976-06-01 55.587 894.095 43.8775 39.5235
"9508" "Residential" "Total Energy" 1976-07-01 58.483 927.179 44.1248 39.8053
"9509" "Residential" "Total Energy" 1976-08-01 58.921 923.88 44.4262 40.0523
"9510" "Residential" "Total Energy" 1976-09-01 54.238 859.374 44.5711 40.1556
"9511" "Residential" "Total Energy" 1976-10-01 59.795 956.327 44.56 40.0932
"9512" "Residential" "Total Energy" 1976-11-01 83.914 1338.986 45.2454 40.6384
"9513" "Residential" "Total Energy" 1976-12-01 113.562 1835.206 45.731 41.0842
"9514" "Residential" "Total Energy" 1977-01-01 137.242 2224.367 45.4156 40.9339
"9515" "Residential" "Total Energy" 1977-02-01 112.556 1843.896 46.1358 41.6914
"9516" "Residential" "Total Energy" 1977-03-01 85 1406.768 46.7158 42.3013
"9517" "Residential" "Total Energy" 1977-04-01 65.487 1090.556 47.1719 42.7369
"9518" "Residential" "Total Energy" 1977-05-01 57 929.992 47.541 43.0881
"9519" "Residential" "Total Energy" 1977-06-01 57.258 914.475 47.9063 43.4764
"9520" "Residential" "Total Energy" 1977-07-01 65.997 1023.469 47.9714 43.4826
"9521" "Residential" "Total Energy" 1977-08-01 64.44 1003.722 48.0157 43.7129
"9522" "Residential" "Total Energy" 1977-09-01 58.602 918.69 48.2097 43.7109
"9523" "Residential" "Total Energy" 1977-10-01 60.98 974.507 48.2839 43.8106
"9524" "Residential" "Total Energy" 1977-11-01 69.743 1134.279 48.3755 43.9317
"9525" "Residential" "Total Energy" 1977-12-01 102.225 1675.291 48.4573 44.4234
"9526" "Residential" "Total Energy" 1978-01-01 118.091 1961.523 47.7512 43.7355
"9527" "Residential" "Total Energy" 1978-02-01 113.371 1891.849 48.0098 43.8946
"9528" "Residential" "Total Energy" 1978-03-01 98.026 1650.748 48.9358 44.6758
"9529" "Residential" "Total Energy" 1978-04-01 68.658 1155.053 49.9074 45.3777
"9530" "Residential" "Total Energy" 1978-05-01 60.55 1013.519 50.1513 45.6127
"9531" "Residential" "Total Energy" 1978-06-01 57.427 936.414 50.4751 45.9548
"9532" "Residential" "Total Energy" 1978-07-01 62.821 1013.764 50.4371 45.9204
"9533" "Residential" "Total Energy" 1978-08-01 66.117 1047.183 50.6393 46.1721
"9534" "Residential" "Total Energy" 1978-09-01 61.011 966.146 50.7631 46.4113
"9535" "Residential" "Total Energy" 1978-10-01 61.643 997.968 51.1523 46.7367
"9536" "Residential" "Total Energy" 1978-11-01 71.662 1184.009 51.5456 47.1798
"9537" "Residential" "Total Energy" 1978-12-01 100.519 1654.607 51.806 47.5129
"9538" "Residential" "Total Energy" 1979-01-01 122.747 2042.559 51.525 47.1722
"9539" "Residential" "Total Energy" 1979-02-01 116.074 1951.588 51.778 47.3093
"9540" "Residential" "Total Energy" 1979-03-01 91.379 1553.249 51.9382 47.5389
"9541" "Residential" "Total Energy" 1979-04-01 70.3 1187.361 51.3251 46.7402
"9542" "Residential" "Total Energy" 1979-05-01 58.588 965.688 51.7782 47.3949
"9543" "Residential" "Total Energy" 1979-06-01 55.64 893.954 51.7865 47.4538
"9544" "Residential" "Total Energy" 1979-07-01 61.157 972.099 51.7029 47.4842
"9545" "Residential" "Total Energy" 1979-08-01 64.111 1021.03 51.3658 46.8595
"9546" "Residential" "Total Energy" 1979-09-01 56.781 917.36 51.3623 46.9164
"9547" "Residential" "Total Energy" 1979-10-01 59.235 966.925 51.7175 47.1641
"9548" "Residential" "Total Energy" 1979-11-01 70.764 1161.293 51.6341 46.9875
"9549" "Residential" "Total Energy" 1979-12-01 93.458 1533.096 51.6694 47.138
"9550" "Residential" "Total Energy" 1980-01-01 107.88 1772.975 51.944 47.375
"9551" "Residential" "Total Energy" 1980-02-01 104.764 1738.722 51.9633 47.3055
"9552" "Residential" "Total Energy" 1980-03-01 92.352 1555.382 51.7454 46.9162
"9553" "Residential" "Total Energy" 1980-04-01 67.445 1153.893 50.7197 45.9344
"9554" "Residential" "Total Energy" 1980-05-01 55.836 948.438 49.4766 44.5099
"9555" "Residential" "Total Energy" 1980-06-01 56.835 931.66 48.8383 43.782
"9556" "Residential" "Total Energy" 1980-07-01 68.929 1088.167 48.4907 43.2893
"9557" "Residential" "Total Energy" 1980-08-01 69.611 1102.152 48.6456 43.6057
"9558" "Residential" "Total Energy" 1980-09-01 60.889 981.925 49.4578 44.3692
"9559" "Residential" "Total Energy" 1980-10-01 60.261 997.641 50.0861 45.21
"9560" "Residential" "Total Energy" 1980-11-01 72.028 1190.091 50.9209 46.0254
"9561" "Residential" "Total Energy" 1980-12-01 98.716 1626.066 51.257 46.1998
"9562" "Residential" "Total Energy" 1981-01-01 119.71 1970.265 50.9328 46.0071
"9563" "Residential" "Total Energy" 1981-02-01 97.578 1637.84 50.7237 45.7821
"9564" "Residential" "Total Energy" 1981-03-01 82.615 1400.322 50.9806 45.9304
"9565" "Residential" "Total Energy" 1981-04-01 62.139 1060.71 50.7661 46.1843
"9566" "Residential" "Total Energy" 1981-05-01 55.534 939.671 51.0552 46.3911
"9567" "Residential" "Total Energy" 1981-06-01 57.319 939.883 51.3214 46.1692
